,Endereço,Latitude,Longitude
28962,"R GRACIANO CAMOZZATO, 128/26",,
28963,"R SEISCENTOS NOVENTA OITO, 54",,
28964,"R PARQUE, 344",,
28965,"AV SERTORIO, 1617",,
28966,"AV PERNAMBUCO, 792",,
28967,"R CEL MASSOT, 790",,
28968,"AV FORTE, 1867",,
28969,"AV PROTASIO ALVES, 6535",,
28970,"R FREDERICO ETZBERGER, 328",,
28971,"R MAIAS, 840/1",,
28972,"R JOAQUIM SILVEIRA, 367",,
28973,"R ENG JOSE ANGELO BETTEGA CASSOL, 416",,
28974,"R JUAREZ TAVORA, 526",,
28975,"R BARAO DO GRAVATAI, 762",,
28976,"R ESTADIO, 138",,
28977,"R FELIX DA CUNHA, 24",,
28978,"R ITAUNA, 115",,
28979,"AV OTTO NIEMEYER, 2268/2",,
28980,"AV VINTE UM DE ABRIL, 106",,
28981,"TRAV SAO JOSE, 486",,
28982,"AV MARIO MENEGHETTI, 15/2",,
28983,"AV BALTAZAR DE OLIVEIRA GARCIA, 3261/2",,
28984,"R FREDERICO MENTZ, 1561/169",,
28985,"AV EDGAR PIRES DE CASTRO, 1640/2",,
28986,"AV FARIA LOBATO, 788",,
28987,"TRAV ALFREDO MAGALHAES, 347",,
28988,"AV SERTORIO, 452",,
28989,"R SAO SIMAO, 115",,
28990,"R SANTOS FERREIRA, 59/1",,
28991,"R CRUZEIRO DO SUL, 2745",,
28992,"R SAO JOAQUIM, 201",,
28993,"AV VENANCIO AIRES, 1189",,
28994,"AV CRISTOVAO COLOMBO, 545/2511",,
28995,"R VOLUNTARIOS DA PATRIA, 170/45",,
28996,"AV CEARA, 423",,
28997,"AV BAHIA, 631",,
28998,"R TAPIRAPES, 80",,
28999,"AV TEIXEIRA MENDES, 390/396",,
29000,"AV PROF OSCAR PEREIRA, 7766",,
29001,"R PEDRO MOACYR, 97",,
29002,"R VASCO DA GAMA, 461/1",,
29003,"R DOM LUIZ GUANELLA, 33",,
29004,"R ALEXANDRE HERCULANO, 20/3",,
29005,"R CAMAQUA, 732",,
29006,"AV FARRAPOS, 1977",,
29007,"R GILSON SOARES CARDIAS, 62",,
29008,"R DAVID CHERMAN, 4869",,
29009,"R ROQUE CALAGE, 954",,
29010,"AV GETULIO VARGAS, 1157/1101",,
29011,"R DINARTE RIBEIRO, 56",,
29012,"AV GETULIO VARGAS, 957",,
29013,"R JOAO ABBOTT, 189",,
29014,"AV BENJAMIN CONSTANT, 1093",,
29015,"AV EDUARDO PRADO, 2080/107",,
29016,"R DEMETRIO RIBEIRO, 174",,
29017,"R VICENTE DA FONTOURA, 2625",,
29018,"AV ANTONIO CARVALHO, 311",,
29019,"R SILVA SO, 252/1",,
29020,"AV PROTASIO ALVES, 3111/301",,
29021,"AV PARA, 1014/1",,
29022,"AV CRISTOVAO COLOMBO, 545/2006",,
29023,"AV PROF OSCAR PEREIRA, 1697",,
29024,"AV NEMOTO, 145",,
29025,"R ACORES, 308/1",,
29026,"R FREDERICO MENTZ, 1780",,
29027,"R BEIRUTE, 45",,
29028,"AV PROTASIO ALVES, 2514/102",,
29029,"AV EDUARDO PRADO, 1350",,
29030,"R DR CAMPOS VELHO, 792/201",,
29031,"AV PROTASIO ALVES, 1797",,
29032,"AV FARRAPOS, 2894",,
29033,"AV FERNANDO FERRARI, 1001/17",,
29034,"AV NEUSA GOULART BRIZOLA, 129/8",,
29035,"AV TERESOPOLIS, 2854/1",,
29036,"AV CHUI, 70",,
29037,"R AUGUSTO SEVERO, 424/3",,
29038,R LEONARDO DA VINCI CONDOMINIO MARIANT,,
29039,"AV NEMOTO, 275",,
29040,"R DR CAMPOS VELHO, 1220",,
29041,"R LOBO DA COSTA, 393",,
29042,"AV JOAO WALLIG, 59",,
29043,"AV PROTASIO ALVES, 2933",,
29044,"R BOM RETIRO DO SUL, 1",,
29045,"AV OSVALDO ARANHA, 1214",,
29046,"AV PROTASIO ALVES, 8621/104",,
29047,"R SAO LUIZ, 699",,
29048,"R DISNARD, 62",,
29049,"AV ANTONIO CARVALHO, 345",,
29050,"AV SERTORIO, 9738",,
29051,"R DONA FIRMINA, 1268/2",,
29052,"AV RIO SAO GONCALO, 477",,
29053,"AV BERNARDINO DE OLIVEIRA PAIM, 150/3",,
29054,"R MARECHAL FLORIANO PEIXOTO, 721",,
29055,"AV PERNAMBUCO, 2833",,
29056,"R PANAMA, 244",,
29057,"AV CAVALHADA, 2360/230",,
29058,"R DONA MARGARIDA, 346",,
29059,"AV ASSIS BRASIL, 6155",,
29060,"R JOSE MARCELINO, 88",,
29061,"R COMENDADOR TAVARES, 103",,
29062,"R MARECHAL JOSE INACIO DA SILVA, 1",,
29063,"R DR CAMPOS VELHO, 495",,
29064,"R JOAQUIM SILVEIRA, 283",,
29065,"AV DR NILO PECANHA, 3539",,
29066,"AV BALTAZAR DE OLIVEIRA GARCIA, 3439/4",,
29067,"AV JOAO PESSOA, 623",,
29068,"AV EDGAR PIRES DE CASTRO, 3707/1",,
29069,"R MARCO POLO, 535",,
29070,"AV SAO PAULO, 440",,
29071,"R AMAPA, 168",,
29072,"AV DR CARLOS BARBOSA, 837",,
29073,"R BARAO DO AMAZONAS, 707/4",,
29074,"R FREDERICO ETZBERGER, 530/1",,
29075,"AV NONOAI, 1286",,
29076,"R JOSE DE ALENCAR, 1820",,
29077,"AV ANTONIO CARVALHO, 1655/1",,
29078,"R MARECHAL FLORIANO PEIXOTO, 66",,
29079,"AV GETULIO VARGAS, 657",,
29080,"R VICENTE LOPES DOS SANTOS, 1",,
29081,"AV POLAR, 432",,
29082,"R DR AURELIO PY, 162",,
29083,"R JOAO ABBOTT, 461/501",,
29084,"AV GOMES DE CARVALHO, 107",,
29085,"AV BENNO MENTZ, 22",,
29086,"R CEL BORDINI, 70",,
29087,"R MARECHAL FLORIANO PEIXOTO, 374",,
29088,"R GEN CAMARA, 243/501",,
29089,"R LUIZ AFONSO, 330",,
29090,"R BORBA GATO-LOMBA DO PINHEIRO, 226",,
29091,"AV PROF OSCAR PEREIRA, 3187",,
29092,"R PADRE MASCARENHAS, 1322",,
29093,"AV CLOVIS PAIM GRIVOT, 225/205",,
29094,"AV CRISTOVAO COLOMBO, 916",,
29095,"ESTR COSTA GAMA, 1246",,
29096,"R TIJUCA, 135",,
29097,"R LA PLATA, 641/1",,
29098,"AV PROTASIO ALVES, 4070/4",,
29099,"R PADRE JOAO BATISTA REUS, 911",,
29100,"R VOLUNTARIOS DA PATRIA, 294/129",,
29101,"AV OTAVIO ROCHA, 49",,
29102,"AV PROF OSCAR PEREIRA, 3184",,
29103,"PCA QUINZE DE NOVEMBRO, 24/3",,
29104,"AV AZENHA, 669",,
29105,"R CEL CLAUDINO, 643",,
29106,"AV BALTAZAR DE OLIVEIRA GARCIA, 1580/3",,
29107,"R VINTE QUATRO DE OUTUBRO, 905/116",,
29108,"R CHICO PEDRO, 229",,
29109,"R ITABORAI, 220",,
29110,"R FREDERICO MENTZ, 335",,
29111,"AV IGUASSU, 51",,
29112,"AV BAHIA, 895",,
29113,"AV BENNO MENTZ, 203",,
29114,"R ALBERTO TORRES, 185",,
29115,"R WALTER SPALDING, 120/9",,
29116,"R SAO NICOLAU, 858",,
29117,"AV MAUA, 4/3",,
29118,"R VOLUNTARIOS DA PATRIA, 608/25",,
29119,"AV JULIO DE CASTILHOS, 27/2",,
29120,"R BARAO DO AMAZONAS, 856/2",,
29121,"AV ASSIS BRASIL, 752",,
29122,"AV DR NILO PECANHA, 3631",,
29123,"AV CLOVIS PAIM GRIVOT, 225/102",,
29124,"R HENRIQUE BOLDRINI, 62",,
29125,"AV DR NILO PECANHA, 2218",,
29126,"AV FORTE, 1763/201",,
29127,"R FARIA SANTOS, 47/208",,
29128,"AV VENANCIO AIRES, 527/1",,
29129,"R PROF MANOEL LOBATO, 151",,
29130,"R CIPO, 113",,
29131,"R MAIAS, 1180",,
29132,"R FLOR DE EUCALIPTO, 25",,
29133,"AV CEL LUCAS DE OLIVEIRA, 2363",,
29134,"AV WENCESLAU ESCOBAR, 1437",,
29135,"R CEL MASSOT, 537/3",,
29136,"R RIACHUELO, 827",,
29137,"R WALIR ZOTTIS, 380",,
29138,"R JOSE DE ALENCAR, 316",,
29139,"R CLOVIS BEVILAQUA, 108",,
29140,"AV JUCA BATISTA, 217",,
29141,"AV PORTO ALEGRE, 262",,
29142,"R LOBO DA COSTA, 155",,
29143,"AV BALTAZAR DE OLIVEIRA GARCIA, 2823",,
29144,"AV ASSIS BRASIL, 2185/201",,
29145,"R AVARE, 48",,
29146,"R CEL TISIANO F DE LEONI, 250",,
29147,"R SALDANHA DA GAMA, 554",,
29148,"AV BALTAZAR DE OLIVEIRA GARCIA, 169/8",,
29149,"AV GETULIO VARGAS, 1734/1",,
29150,"AV GOETHE, 156",,
29151,"R MOEMA, 631",,
29152,"R SALVADOR DE ROSE, 15/102",,
29153,"AV GUIDO MONDIN, 1052",,
29154,"AV PARANA, 1804",,
29155,"AV CEL LUCAS DE OLIVEIRA, 1653",,
29156,"AV JUCA BATISTA, 6693",,
29157,"R MARECHAL FLORIANO PEIXOTO, 185/212",,
29158,"R PAQUETA, 175",,
29159,"R ALVARO CHAVES, 277",,
29160,"R SANTANA, 722",,
29161,"AV FORTE, 1192",,
29162,"AV BRASIL, 1522",,
29163,"R DR TIMOTEO, 970",,
29164,"R CEL VICENTE, 238",,
29165,"PCA RUI BARBOSA, 173/110",,
29166,"R VOLUNTARIOS DA PATRIA, 291/2",,
29167,"AV JOAO WALLIG, 1800/217",,
29168,"AV CEARA, 1483",,
29169,"AV ASSIS BRASIL, 1078",,
29170,"AV ASSIS BRASIL, 3090/14",,
29171,"AV CARNEIRO DA FONTOURA, 245",,
29172,"AV JOAO WALLIG, 340",,
29173,"R MOURA AZEVEDO, 628",,
29174,"TRAV VIAMAO, 266",,
29175,"R PEREIRA FRANCO, 402",,
29176,"R DR JOAO INACIO, 870",,
29177,"AV FRANCA, 1329",,
29178,"AV VICENTE MONTEGGIA, 1138",,
29179,"R PADRE JOAO BATISTA REUS, 1775/1",,
29180,"AV FORTE, 856",,
29181,"AV PROTASIO ALVES, 4688/2",,
29182,"R SILVA JARDIM, 425",,
29183,"R TEN ARY TARRAGO, 1010",,
29184,"AV SAO PEDRO, 949",,
29185,"AV BAHIA, 801",,
29186,"AV CRISTOVAO COLOMBO, 2020",,
29187,"R DR CASTRO DE MENEZES, 155",,
29188,"AV IJUI, 632",,
29189,"AV JUCA BATISTA, 186",,
29190,"AV JOAO WALLIG, 1800/2251",,
29191,"AV BENTO GONCALVES, 2349",,
29192,"R GUILHERME ALVES, 1533",,
29193,"AV PATRIA, 145",,
29194,"R ATANASIO BELMONTE, 451",,
29195,"R TEIXEIRA DE FREITAS, 342",,
29196,"AV BAHIA, 1158/201",,
29197,"R SANTUARIO, 488",,
29198,"PCA OSVALDO CRUZ, 15/1310",,
29199,"R DR DERLY MONTEIRO, 485",,
29200,"R SAO MARCOS, 222",,
29201,"AV FORTE, 1401",,
29202,"AV ALBERTO PASQUALINI, 711",,
29203,"R CAJU, 29",,
29204,"R ANGELO DOURADO, 240",,
29205,"LG VESPASIANO JULIO VEPPO, 1/1",,
29206,"AV AZENHA, 1605/304",,
29207,"AV CRISTOVAO COLOMBO, 59/1",,
29208,"R VIGARIO JOSE IGNACIO, 566/108",,
29209,"R DR ARMANDO BARBEDO, 408/110",,
29210,"PCA CONDE DE PORTO ALEGRE, 19",,
29211,"AV CRUZ ALTA, 78",,
29212,"R ALVARO DIFINI, 740/16",,
29213,"R CLOVIS BEVILAQUA, 92",,
29214,"R SYLVIO SANSON, 132",,
29215,"AV INDEPENDENCIA, 102/3",,
29216,"R PADRE CHAGAS, 200",,
29217,"R FELIX DA CUNHA, 665/101",,
29218,"AV NATAL, 91",,
29219,"AV CAVALHADA, 2394/2",,
29220,"AV FORTE, 1871",,
29221,"R MARIANTE, 1080",,
29222,"AV AZENHA, 1067/7",,
29223,"AV FARRAPOS, 940",,
29224,"AV PROF OSCAR PEREIRA, 3249",,
29225,"R DR FLORES, 227",,
29226,"R GEN CALDWELL, 1175",,
29227,"R NOVE DE JUNHO, 755",,
29228,"AV NONOAI, 330",,
29229,"AV MAE APOLINARIA MATIAS BATISTA, 440/",,
29230,"AV HEITOR VIEIRA, 355/4",,
29231,"AV CRISTOVAO COLOMBO, 398/303",,
29232,"AV HEITOR VIEIRA, 325",,
29233,"R PINTO BANDEIRA, 374",,
29234,"PCA CONEGO MARCELINO, 21/5",,
29235,"R FRANCISCO PINTO DA FONTOURA, 474",,
29236,"R VISCONDE DO RIO BRANCO, 544",,
29237,"R ENG OTACILIO OLIVEIRA, 124",,
29238,"AV CLOVIS PAIM GRIVOT, 205/106",,
29239,"R NOSSA SENHORA DO ROSARIO, 41",,
29240,"AV SATURNINO DE BRITO, 1159",,
29241,"R MANOEL SADI CHAVES DE VARGAS, 125",,
29242,"R XAVIER DE CARVALHO, 10",,
29243,"R MARTINS DE LIMA, 57",,
29244,"R IRMAO JOSE OTAO, 1",,
29245,"R DR CECILIO MONZA, 11037/5",,
29246,"R FRANCISCO BRAGA, 279",,
29247,"AV IPIRANGA, 7438/3",,
29248,"TRAV AMERICO SILVEIRA, 171",,
29249,"R COMENDADOR CORUJA, 373",,
29250,"R OCTAVIO DE SOUZA, 1334",,
29251,"R DR CAMPOS VELHO, 564",,
29252,"R BEZERRA DE MENEZES, 13/305",,
29253,"PCA COMENDADOR SOUZA GOMES, 203/112",,
29254,"ESTR VAREJAO, 665/3",,
29255,"R VINTE QUATRO DE OUTUBRO, 1751/1",,
29256,"R ALVARES CABRAL, 496",,
29257,"R VIGARIO JOSE IGNACIO, 371/314",,
29258,"AV SALVADOR LEAO, 417",,
29259,"R PAPA PIO XII, 176",,
29260,"R HERMETO BERMUDEZ, 295",,
29261,"R CARAZINHO, 683",,
29262,"R DEMETRIO RIBEIRO, 756",,
29263,"R MARCILIO DIAS, 1404",,
29264,"AV MANOEL ELIAS, 1732",,
29265,"AV MARTIM FELIX BERTA, 2504",,
29266,"R DR FLORES, 87/127",,
29267,"R JOSE DE ALENCAR, 884",,
29268,"R GEN PEDRO BITTENCOURT, 143",,
29269,"AV PROF OSCAR PEREIRA, 2527/1",,
29270,"TRAV SAO JACO, 77",,
29271,"R MANOEL FERRADOR, 145",,
29272,"AV BORGES DE MEDEIROS, 1127",,
29273,"AV BENJAMIN CONSTANT, 13/2",,
29274,"AV BRASIL, 1124",,
29275,"AV JOAO FERREIRA JARDIM, 711",,
29276,"R DR MALHEIROS, 202",,
29277,"R ENG FERNANDO DE ABREU PEREIRA, 530",,
29278,"R CEL VICENTE, 230",,
29279,"R DUQUE DE CAXIAS, 1743/8",,
29280,"R DR FLORES, 327/4",,
29281,"R FELIX DA CUNHA, 1155/1",,
29282,"AV PRAIA DE BELAS, 2320/1",,
29283,"R JOSE CARLOS DO NASCIMENTO, 1012",,
29284,"R OLIVEIRA LOPES, 717",,
29285,"AV BERNARDINO SILVEIRA DE AMORIM, 680",,
29286,"R OLAVO BARRETO VIANA, 36/304",,
29287,"AV SATURNINO DE BRITO, 482",,
29288,"AV FARRAPOS, 918/2",,
29289,"R DR FELIX CONTREIRAS RODRIGUES, 216",,
29290,"AV TERESOPOLIS, 2958/411",,
29291,"AV MARANHAO, 261/3",,
29292,"AV FORTE, 398",,
29293,"R BORBA GATO-LOMBA DO PINHEIRO, 86",,
29294,"R ALBERTO SILVA, 835/2",,
29295,"R ANDRADAS, 932/304",,
29296,"AV BALTAZAR DE OLIVEIRA GARCIA, 4726",,
29297,"ESTR AFONSO LOURENCO MARIANTE, 1470",,
29298,"R DR ADROALDO MESQUITA DA COSTA, 350",,
29299,"AV SERTORIO, 6800",,
29300,"AV ASSIS BRASIL, 7588",,
29301,"AV GETULIO VARGAS, 1357",,
29302,"AV SALVADOR LEAO, 452",,
29303,"R AURELIO PORTO, 125",,
29304,"AC JOSE FINKLER, 290/2",,
29305,"AV DR NILO PECANHA, 2338",,
29306,"R SANTOS DUMONT, 764",,
29307,"AV WENCESLAU ESCOBAR, 2961/2",,
29308,"R ANDRE PUENTE, 50",,
29309,"R TEN ALPOIM, 211",,
29310,"R GEN VITORINO, 49",,
29311,"AV JUCA BATISTA, 1470/6",,
29312,"AV BERNARDI, 302",,
29313,"R SANTANA, 244",,
29314,"R MAIAS, 259",,
29315,"AV JULIO DE CASTILHOS, 578",,
29316,"R ARTUR ROCHA, 371",,
29317,"R FERNANDES VIEIRA, 639",,
29318,"AV CRISTOVAO COLOMBO, 1930",,
29319,"AV JULIO DE CASTILHOS, 590",,
29320,"R DR ANTONIO MAZZAFERRO NETO, 716",,
29321,"R GEN SOUZA DOCA, 192",,
29322,"R SANTANA, 295",,
29323,"AV BENTO GONCALVES, 2919",,
29324,"AV ASSIS BRASIL, 5499",,
29325,"AV PLINIO BRASIL MILANO, 1100/1",,
29326,"R ASCENCAO, 231",,
29327,"R VISCONDE DO HERVAL, 1092/403",,
29328,"R VIGARIO JOSE IGNACIO, 371/324",,
29329,"R ANDARAI, 245",,
29330,"R DONA LAURA, 87/501",,
29331,"AV PERNAMBUCO, 1245",,
29332,"AV JOSE LUTZENBERGER, 100",,
29333,"R PEREIRA FRANCO, 357",,
29334,"AV MANOEL ELIAS, 2000",,
29335,"R VISCONDE DO RIO BRANCO, 302",,
29336,"R VIGARIO JOSE IGNACIO, 481/6",,
29337,"R GEN VITORINO, 261",,
29338,"R DOM PEDRO II, 798",,
29339,"AV PROTASIO ALVES, 2746",,
29340,"R RAMIRO BARCELOS, 1184/110",,
29341,"AV PLINIO BRASIL MILANO, 2343/22",,
29342,"AV SERTORIO, 5200/1",,
29343,"AV NONOAI, 1176",,
29344,"R SAO FRANCISCO, 353",,
29345,"R DONA MARGARIDA, 240",,
29346,"AV CRISTOVAO COLOMBO, 881/407",,
29347,"AV OSVALDO ARANHA, 990",,
29348,"AV ASSIS BRASIL, 2288",,
29349,"AV AZENHA, 861",,
29350,"R DR FLORES, 185",,
29351,"AV JOAO WALLIG, 1800/2250",,
29352,"AV JOAO WALLIG, 1800/138",,
29353,"AV JOAO WALLIG, 1800/265",,
29354,"AV PRAIA DE BELAS, 1181/2059",,
29355,"AV PRAIA DE BELAS, 1181/1023",,
29356,"R OLAVO BARRETO VIANA, 36/211",,
29357,"AV DIARIO DE NOTICIAS, 300/2079",,
29358,"AV ASSIS BRASIL, 2611/358",,
29359,"R EUCLYDES DA CUNHA, 338",,
29360,"R DINARTE RIBEIRO, 131",,
29361,"AV BEIRA RIO, 175",,
29362,"AV CRISTOVAO COLOMBO, 545/2079",,
29363,"R MARQUES DE ALEGRETE, 306",,
29364,"AV IPIRANGA, 2642",,
29365,"AV BRASIL, 828",,
29366,"R PROF CRISTIANO FISCHER, 530",,
29367,"AV DELMAR ROCHA BARBOSA, 39/9",,
29368,"R PROF AMY HERVE RAMIREZ, 159",,
29369,"R DR VALE, 142",,
29370,"AV BENTO GONCALVES, 502",,
29371,"AV MARTIM FELIX BERTA, 2352",,
29372,"AV PRESIDENTE FRANKLIN ROOSEVELT, 172",,
29373,"AV PRAIA DE BELAS, 1181/1044",,
29374,"R VIEIRA DE CASTRO, 172/1",,
29375,"R PARQUE, 437",,
29376,"R ENG OTACILIO OLIVEIRA, 355",,
29377,"R JERONIMO COELHO, 103",,
29378,"AV SAO PEDRO, 1698",,
29379,"AV OTTO NIEMEYER, 2260/1",,
29380,"R VICENTE DA FONTOURA, 1830",,
29381,"R COMANDANTE CALEFFI, 86",,
29382,"AV BENTO GONCALVES, 10021/4",,
29383,"AV BORGES DE MEDEIROS, 540",,
29384,"R GONCALVES DIAS, 311",,
29385,"AV CRISTOVAO COLOMBO, 949",,
29386,"R PROF ANNES DIAS, 154/1401",,
29387,"AV JOAO PESSOA, 1217/3",,
29388,"R VISCONDE DO HERVAL, 1309/404",,
29389,"AV PRAIA DE BELAS, 1554",,
29390,"AV DR CARLOS BARBOSA, 985/4",,
29391,"R VOLUNTARIOS DA PATRIA, 93",,
29392,"AV IPIRANGA, 1485/104",,
29393,"AV SAO PAULO, 862",,
29394,"R VINTE QUATRO DE OUTUBRO, 1258",,
29395,"AV PEREIRA PASSOS, 1147/5",,
29396,"R SIQUEIRA CAMPOS, 940/501",,
29397,"R ANDRADAS, 1781/1703",,
29398,"R ANGELO BARCELOS, 525",,
29399,"AV PLINIO BRASIL MILANO, 259",,
29400,"AV PLINIO BRASIL MILANO, 263",,
29401,"R JERONIMO COELHO, 298",,
29402,"AV ASSIS BRASIL, 3723",,
29403,"R DINARTE RIBEIRO, 168",,
29404,"AV PARA, 1297",,
29405,"AV ASSIS BRASIL, 6203/306",,
29406,"AV MARIA JOSEFA DA FONTOURA, 630",,
29407,"AV BENJAMIN CONSTANT, 397",,
29408,"R DR BARCELOS, 776",,
29409,"R TITO LIVIO ZAMBECARI, 644",,
29410,"R AMERICO VESPUCIO, 367",,
29411,"R CALDRE E FIAO, 715",,
29412,"R DR VALE, 28",,
29413,"R IVO NICOLAU ANTINOLFI, 180/101",,
29414,"R CARMELITA GRIPPI, 580/102",,
29415,"R JOSE SCUTARI, 420",,
29416,"R FELIPE DE OLIVEIRA, 255",,
29417,"R CASTRO ALVES, 825",,
29418,"AV SAO PEDRO, 1186/1",,
29419,"R ALBERTO RANGEL, 823",,
29420,"R GEN LIMA E SILVA, 407/1",,
29421,"AV PLINIO BRASIL MILANO, 297",,
29422,"AV BENTO GONCALVES, 124",,
29423,"AV BALTAZAR DE OLIVEIRA GARCIA, 1699",,
29424,"R GEN BENTO MARTINS, 475",,
29425,"R OLIVEIRA LOPES, 33",,
29426,"AV NONOAI, 1221",,
29427,"AV FRANCISCO SILVEIRA BITENCOURT, 1540",,
29428,"AV MINAS GERAIS, 534",,
29429,"AV SARANDI, 20",,
29430,"AV PROTASIO ALVES, 5368",,
29431,"AV MANOEL ELIAS, 352/2",,
29432,"R JOSE DE ALENCAR, 379/1",,
29433,"R ESPIRITO SANTO, 200",,
29434,"ESTR JOAO DE OLIVEIRA REMIAO, 4444/2",,
29435,"R JOAO ALFREDO, 308",,
29436,"AV CAVALHADA, 2164",,
29437,"R VILELA TAVARES, 204",,
29438,"R DOMINGOS RUBBO, 254",,
29439,"R SILVA JARDIM, 78/2",,
29440,"AV PROTASIO ALVES, 6241",,
29441,"AV ASSIS BRASIL, 5577/3",,
29442,"AV IPIRANGA, 4017",,
29443,"AV OTTO NIEMEYER, 2500/102",,
29444,"R SENHOR DO BOM FIM, 885",,
29445,"AV JOAO PESSOA, 1831/121",,
29446,"AV DR CARLOS BARBOSA, 840",,
29447,"AV CAVALHADA, 3898",,
29448,"R ANTONIO CARLOS BERTA, 475/1405",,
29449,"R PROF IVO CORSEUIL, 304/102",,
29450,"R CRUZEIRO DO SUL, 541",,
29451,"R QUATORZE DE JULHO, 38",,
29452,"R PROF CARVALHO FREITAS, 829",,
29453,"R VIGARIO JOSE IGNACIO, 244",,
29454,"AV GETULIO VARGAS, 901/807",,
29455,"R SAO SALVADOR, 433",,
29456,"AV IPIRANGA, 6690/80",,
29457,"AV DELMAR ROCHA BARBOSA, 11/4",,
29458,"AV SAO PEDRO, 1429",,
29459,"TRAV FRANCISCO DE LEONARDO TRUDA, 92",,
29460,"AV CRISTOVAO COLOMBO, 2937",,
29461,"AV DR NILO PECANHA, 2590/107",,
29462,"R VINTE CINCO DE FEVEREIRO, 47",,
29463,"R VARZEA, 344",,
29464,"R DR ERNESTO MIRANDA, 32",,
29465,"AV VINTE UM DE ABRIL, 235/2",,
29466,"AV CRISTOVAO COLOMBO, 545/1249",,
29467,"R DONA LEONOR, 49",,
29468,"AV NOVA YORK, 10/14",,
29469,"AV GOETHE, 38/10",,
29470,"AV CRISTOVAO COLOMBO, 1636/3",,
29471,"AV SATURNINO DE BRITO, 1621/2",,
29472,"AV CEARA, 775",,
29473,"PCA QUINZE DE NOVEMBRO, 33",,
29474,"AV VICENTE MONTEGGIA, 955",,
29475,"R SILVA JARDIM, 331",,
29476,"AV CEL LUCAS DE OLIVEIRA, 935",,
29477,"R DONA TEODORA, 1014",,
29478,"R IVO NICOLAU ANTINOLFI, 160/101",,
29479,"AV BALTAZAR DE OLIVEIRA GARCIA, 1496/3",,
29480,"R TEN ARY TARRAGO, 1920",,
29481,"AV BALTAZAR DE OLIVEIRA GARCIA, 2831",,
29482,"AV OTTO NIEMEYER, 2625/304",,
29483,"R DR BARCELOS, 1927",,
29484,"AV ALBERTO BINS, 362/105",,
29485,"AV CAVALHADA, 2146/205",,
29486,"PCA MENINO DEUS, 77",,
29487,"R DONA ALZIRA, 735",,
29488,"R TEN ARY TARRAGO, 1910",,
29489,"R GEN RONDON, 1184",,
29490,"R OURO PRETO, 988",,
29491,"AV AZENHA, 201",,
29492,"AV EDUARDO PRADO, 2000",,
29493,"R MARECHAL MALLET, 359",,
29494,"AV BENJAMIN CONSTANT, 933",,
29495,"R GOMES DE FREITAS, 20/6",,
29496,"AV BALTAZAR DE OLIVEIRA GARCIA, 2881",,
29497,"AV SATURNINO DE BRITO, 1604",,
29498,"R INTENDENTE ALFREDO AZEVEDO, 108",,
29499,"AV ASSIS BRASIL, 5424/13",,
29500,"R ALBERTO SILVA, 950",,
29501,"AV BERLIM, 448",,
29502,"R VOLUNTARIOS DA PATRIA, 294/104",,
29503,"AV MANOEL ELIAS, 1870/1",,
29504,"AV BAGE, 598/1",,
29505,"R HONORIO SILVEIRA DIAS, 580",,
29506,"R BUARQUE DE MACEDO, 253",,
29507,"R VALENTIM VICENTINI, 28",,
29508,"R ANITA GARIBALDI, 1593/2",,
29509,"R CLAUDIO DUBREUIL, 45",,
29510,"AV FARRAPOS, 1446",,
29511,"R GEN LIMA E SILVA, 693",,
29512,"AV GETULIO VARGAS, 1135",,
29513,"AV AMYNTHAS JACQUES DE MORAES, 71/1",,
29514,"AV CRISTOVAO COLOMBO, 1493",,
29515,"R SAO MIGUEL, 181/11",,
29516,"R ENG JOSE BATISTA PEREIRA, 15/5",,
29517,"AV BERNARDINO SILVEIRA PASTORIZA, 300",,
29518,"R PORTUGAL, 316",,
29519,"R SERAFIM ALENCASTRO, 699",,
29520,"R FELIZARDO, 400",,
29521,"AV CAVALHADA, 5055/11",,
29522,"AV BENTO GONCALVES, 581/2",,
29523,"AV TRAMANDAI, 720/101",,
29524,"AV CEL LUCAS DE OLIVEIRA, 1694",,
29525,"R GARIBALDI, 718",,
29526,"ESTR AFONSO LOURENCO MARIANTE, 1890/1",,
29527,"R MARTIM FERREIRA DE CARVALHO, 183",,
29528,"AV CEL APARICIO BORGES, 1156",,
29529,"R LIBERAL, 3190",,
29530,"R FELIX DA CUNHA, 349",,
29531,"R CRUZEIRO DO SUL, 1830",,
29532,"AV FRANCISCO SILVEIRA BITENCOURT, 934",,
29533,"R JOSE DO PATROCINIO, 963",,
29534,"AV GUIDO MONDIN, 501",,
29535,"R PROF ANNES DIAS, 166/306",,
29536,"R PROF FREITAS E CASTRO, 320",,
29537,"AV PROF OSCAR PEREIRA, 2770",,
29538,"AV BORGES DE MEDEIROS, 344/5",,
29539,"R LIMA BARRETO, 14/5",,
29540,"R VIEIRA DE CASTRO, 439",,
29541,"R ALBION, 414",,
29542,"R FRANCISCO FERRER, 478/1",,
29543,"AV GUIDO MONDIN, 1082",,
29544,"GAL CHAVES, 1/14",,
29545,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1219",,
29546,"AV BOGOTA, 12",,
29547,"AV SERTORIO, 6163/17",,
29548,"R AFONSO PENA, 252/4",,
29549,"AV PLINIO BRASIL MILANO, 2021",,
29550,"AV RIO GRANDE, 253",,
29551,"R DEA COUFAL, 1410/22",,
29552,"R VINTE QUATRO DE OUTUBRO, 435/21",,
